program_id,benchmark,model,par_type,run,overall_score,benchmark_median_time_ms,source_tree_oid,source_digest,verdict,confidence,issue_categories,timing_only_fix_possible
matmul_gpt-5.6-luna-medium_hybrid_r2,matmul,gpt-5.6-luna-medium,hybrid,2,9,637.0,fba2d83fb0e6f3412aac0251ce21e6fe8cce9d7c,21945bd21223f584f251e82376b7232800105568b438fbc9a3d045e6866ec7da,valid,high,none,false
matmul_gpt-5.6-luna-medium_hybrid_r3,matmul,gpt-5.6-luna-medium,hybrid,3,7,1634.0,46e1271f5867f1402fd42c71688722f2d214e35f,b56241067d9e8e46b73d15588c5c04281d75184320591f92613119134a286549,valid,high,none,false
matmul_gpt-5.6-luna-medium_hybrid_r4,matmul,gpt-5.6-luna-medium,hybrid,4,9,561.0,6bf2474d4f3eb21131dff1533e1c5c14288ce9f3,b0f644a193e132c32e5752324ebabd4385139c326027557cccd339ad3416e436,valid,high,none,false
matmul_gpt-5.6-luna-medium_hybrid_r5,matmul,gpt-5.6-luna-medium,hybrid,5,9,603.0,746b2646e9d46512e4f812c572ce2cb68d65a347,0c374c9ba7a9241a334dbfe1785c1e36d775e1653ef0d50f7607fc888e8bf276,valid,high,none,false
matmul_gpt-5.6-luna-medium_mpi_r1,matmul,gpt-5.6-luna-medium,mpi,1,7,6140.0,823d6635939002abbbd60cfc0b81c89647bb8539,73b5b6fd37e4222dcfd366ca5e84a5213f42cfaf1240fa591016acff6e508999,valid,high,none,false
matmul_gpt-5.6-luna-medium_mpi_r2,matmul,gpt-5.6-luna-medium,mpi,2,8,2944.0,d8e986ad14d48b3bdc89c066f9a3608b962b16d9,951e5e0387196b66136ce7cca426dea13af3ac8a850d9ad9a21e1fcd268180ba,valid,high,none,false
matmul_gpt-5.6-luna-medium_mpi_r3,matmul,gpt-5.6-luna-medium,mpi,3,6,41705.0,a5790db2a7adcf1339af2686db65edb6066e171b,c56d71e4aaa43245f6ba3279b2d7f472ceab171f7bc0c0e70a62d41db83f4612,valid,high,none,false
matmul_gpt-5.6-luna-medium_mpi_r4,matmul,gpt-5.6-luna-medium,mpi,4,7,6150.0,3fd611abfe4795fd8f71330df4b6387446e69c0a,55366d1c2364e8506294564d2d7a3d43dd7ac5a8c65607f478654f7c299d32df,valid,high,none,false
matmul_gpt-5.6-luna-medium_mpi_r5,matmul,gpt-5.6-luna-medium,mpi,5,7,6190.0,33506974989b9822ea8c5c80068ec130a290d28c,5282c1c0fb8fd59a7b1ac023b9858c4b3f5bffeacf5d747d1f309068e24cc3e3,valid,high,none,false
matmul_gpt-5.6-luna-xhigh_hybrid_r1,matmul,gpt-5.6-luna-xhigh,hybrid,1,8,811.0,57447b5fa15fddd7bc0abee9050ba872bc971731,e9a914308f4cef2db2d0043f0958a71442e6d9146290a343a244a1356bab61ed,valid,high,none,false
matmul_gpt-5.6-luna-xhigh_hybrid_r2,matmul,gpt-5.6-luna-xhigh,hybrid,2,9,631.0,c4bfb5266072058e16939445ba2912e73bdd56e9,85fc1826dc1a40d9199aa6ae9e0372f2b6295d24af1da874a36e8a78df5a4c1d,valid,high,none,false
matmul_gpt-5.6-luna-xhigh_hybrid_r3,matmul,gpt-5.6-luna-xhigh,hybrid,3,9,488.0,7249fdc944f60e5524d1a5008e2985c5dd998803,df92d8bb0b188d311ecd07c85988dfc28feaac626c54a2b377631096e0df79d1,valid,high,none,false
matmul_gpt-5.6-luna-xhigh_hybrid_r4,matmul,gpt-5.6-luna-xhigh,hybrid,4,6,2423.026,8a9efa560b215acea0130f83ec976100a1496207,ce88d2ef71eaa876a850417c7eb605ccbbdd247a413238aceeef776e486b2875,valid,high,none,false
matmul_gpt-5.6-luna-xhigh_hybrid_r5,matmul,gpt-5.6-luna-xhigh,hybrid,5,9,473.0,e5ba366468244aa8e600ba5e74fd58dee668d259,d26cd747b9ae770fc9d2caa2e4b81572647a757f9e76cdcd419139cab6dabcd2,valid,high,none,false
matmul_gpt-5.6-luna-xhigh_mpi_r1,matmul,gpt-5.6-luna-xhigh,mpi,1,9,886.0,a6064a5277bb6196caf297aae8e87f8f3fbb9c86,d67ec6edef90b5eb578a80df5354fb07dbcb41e4b4c7278bc50a99e4da32a3ea,valid,high,none,false
matmul_gpt-5.6-luna-xhigh_mpi_r2,matmul,gpt-5.6-luna-xhigh,mpi,2,9,957.0,ab2bb4031fdd71e91e3b56b39c55817676aa04a9,56f2b4a202271e4ff48b1bf5fa1216e4186a5734e39d9c906bc44cfd2936a006,valid,high,none,false
matmul_gpt-5.6-luna-xhigh_mpi_r3,matmul,gpt-5.6-luna-xhigh,mpi,3,9,790.0,41ea874a2b78076aa9d85028848eeabd33f2122a,796e84aca9c3cfe3ee925580a310ca30ed48109d0a1392876b1931376612bbc2,valid,high,none,false
matmul_gpt-5.6-luna-xhigh_mpi_r4,matmul,gpt-5.6-luna-xhigh,mpi,4,9,759.0,28e427d70d068658668fbab24265092ac525d9a3,280adec7b42e2dd762a4f6aa0e9af5c14cc06ebbaec49843063cbf429e2d331e,valid,high,none,false
matmul_gpt-5.6-luna-xhigh_mpi_r5,matmul,gpt-5.6-luna-xhigh,mpi,5,7,6187.0,7010eaf241a2e86cc22b925eb5c87efbd89375c1,3bbd936e49c320ceccf990bc5eea2fc9bfc0e29f984e5e79f27a14d3b39451ae,valid,high,none,false
matmul_gpt-5.6-sol-low_hybrid_r1,matmul,gpt-5.6-sol-low,hybrid,1,9,463.32,e76cb515f24e9a903f8d4389967204384439dc20,11e3efe7287cb60cbb4607b5ff0c49274717a8835a734e01f94e27ea8efa6639,valid,high,none,false
matmul_gpt-5.6-sol-low_hybrid_r2,matmul,gpt-5.6-sol-low,hybrid,2,9,613.0,c4ef9f3a2c7bd5a511e0f36bb4702856e42e4431,c22fb615628850e3b29923c2e922f5e976c72537e697a070a9d7bccab1f7e062,valid,high,none,false
matmul_gpt-5.6-sol-low_hybrid_r3,matmul,gpt-5.6-sol-low,hybrid,3,9,475.0,0eb95523c376fedcf01c4646c6f57c3fccac8611,0236d8cc1241137822662bc8686d2bf80aa05c71abe3518d2bb575a12a375653,valid,high,none,false
matmul_gpt-5.6-sol-low_hybrid_r4,matmul,gpt-5.6-sol-low,hybrid,4,9,572.0,e8af9b9ad4169ba1a4d792c8f11f982ba6170172,41516d67efc2a9ed6dc0341e8c00276aa6b374c62e980d6c7e6dd54d87899152,valid,high,none,false
matmul_gpt-5.6-sol-low_hybrid_r5,matmul,gpt-5.6-sol-low,hybrid,5,9,475.982,c90b73c6a12fbf017cf2623b579edcaca338a6db,17c4548fba798e224c03da57a03ddbbdd70cdb8d7613b5bb7b26fb622cdb3d75,valid,high,none,false
matmul_gpt-5.6-sol-low_mpi_r1,matmul,gpt-5.6-sol-low,mpi,1,8,2942.0,5ff299d7d13141eb3b7ce2aa50f71df6bc92b38a,5f120e05de7f5c74b7a1415b17604f023d03fae477957c9f1d6c0270d8dbc5ec,valid,high,none,false
matmul_gpt-5.6-sol-low_mpi_r2,matmul,gpt-5.6-sol-low,mpi,2,9,909.926,cb94604be31cfc1d83c4d846b2750ba3d09b6d98,7e6682495c35368f9cd573b7b559f723c85946647286223d31eadd6de92f3c62,valid,high,none,false
matmul_gpt-5.6-sol-low_mpi_r4,matmul,gpt-5.6-sol-low,mpi,4,9,790.739,d34f6468a05e4b9f8fdc5dc12d459fb0c097e6fe,976ddd38107c784786fd53f8db933fff29ee06b16b5170f248eb4588aa6220e3,valid,high,none,false
matmul_gpt-5.6-sol-low_mpi_r5,matmul,gpt-5.6-sol-low,mpi,5,7,6193.0,4f615e3934720ca70053532dfe15c60149c63884,ee9e06c64473cf5c9d3eb1bb4d5abfdf965360e0b436c98ba79e78c3562604d9,valid,high,none,false
matmul_gpt-5.6-sol-medium_hybrid_r1,matmul,gpt-5.6-sol-medium,hybrid,1,9,504.0,6a6e8b0c6dd894c4e69802a4a3af5f64bdf55e80,11472ed28302c6e33b97c87dedc20da24e21d1343badcc6ec8207b34d7d9ec9d,valid,high,none,false
matmul_gpt-5.6-sol-medium_hybrid_r2,matmul,gpt-5.6-sol-medium,hybrid,2,9,692.0,2a4ca0bff9b48b57b9d967169cc27a733f5e9156,3df39fc6223d96d983f1f95b4b7ec77d5cf9c2c10d69ba3b1973cced964d19fe,valid,high,none,false
matmul_gpt-5.6-sol-medium_hybrid_r3,matmul,gpt-5.6-sol-medium,hybrid,3,9,467.0,799f154c14460fe16038b7d161ed39ec56b23bbb,0a6ed21a8e5a36d9aae0d8dc2046ee3f3fd41d98c5e6ad1e8d1bfafb5eede284,valid,high,none,false
matmul_gpt-5.6-sol-medium_hybrid_r4,matmul,gpt-5.6-sol-medium,hybrid,4,9,530.14,327557d8d33132bf0942adf855754a888f955fc4,5720ecac33645680d612666fdca7a46b2f6aac9b0e34d3dce72ce1d9d2180cde,valid,high,none,false
matmul_gpt-5.6-sol-medium_hybrid_r5,matmul,gpt-5.6-sol-medium,hybrid,5,10,461.878,a1524867269372710b73e9da9e1125a5ede61cea,3ce887201fad5c4733bb6512e6c53837f744f3bcfc1e2f841030211cb6aa1dd2,valid,high,none,false
matmul_gpt-5.6-sol-medium_mpi_r1,matmul,gpt-5.6-sol-medium,mpi,1,9,915.0,6313988bace9ba474c174306d77cc39d28a08d93,1d1fc2d6128cc0894ab52f0b0e1754a7d5db814ab1894f80baabddd797794e1b,valid,high,none,false
matmul_gpt-5.6-sol-medium_mpi_r2,matmul,gpt-5.6-sol-medium,mpi,2,9,709.0,80aef89a9e12a7e9a19b10bcefe8573feefa9fe5,6d9d314f604281865d48e3607eee01e6452033b9dfd9362b33394ea2c6a12191,valid,high,none,false
matmul_gpt-5.6-sol-medium_mpi_r3,matmul,gpt-5.6-sol-medium,mpi,3,9,998.098,4804536fec1989ea6ee5d2ec653e0ec41c81db1e,cd2700d50ec84a711ae06019faf1b4068597115e620e6cbc6e1f39f0e8181afe,valid,high,none,false
matmul_gpt-5.6-sol-medium_mpi_r4,matmul,gpt-5.6-sol-medium,mpi,4,9,884.533,5d840de146dbafa3ec4fea99137d5ed297bb0c14,0cb10f7d2cd8796e7f56cb4c74aed0160139149494a6f6d28204dd07017ba815,valid,high,none,false
matmul_gpt-5.6-sol-medium_mpi_r5,matmul,gpt-5.6-sol-medium,mpi,5,7,5289.0,95a7aec8c00b921a0984f4f6a68a6f7fcced3110,0a5e6471abac8797a6963b81db8a946bdbded1c0e902f706eeb133455a8bd614,valid,high,none,false
matmul_gpt-5.6-sol-xhigh_hybrid_r1,matmul,gpt-5.6-sol-xhigh,hybrid,1,9,531.297,0cfb5fdcd88e2d21208357840c424fcb8f6eca1a,38b41840fec9b8a94941918063d0db8d1cf4f09edca80aaa2be76991c402ebc4,valid,high,none,false
matmul_gpt-5.6-sol-xhigh_hybrid_r2,matmul,gpt-5.6-sol-xhigh,hybrid,2,9,584.785,2ee4cfefe0f91bc3cc8f3f1419446b60020d98de,1ea9f5cdc023a2f06646ca9ed8a293959a858bee612e643a2ed528718479da67,valid,high,none,false
matmul_gpt-5.6-sol-xhigh_hybrid_r3,matmul,gpt-5.6-sol-xhigh,hybrid,3,9,528.65,5aa23d84e2879136b800720a954959e61ecacccc,2ad2a17ee5565ad61c2a5ac9e7cbe517d7a94868e13ecfa5490c61dc9e393c42,valid,high,none,false
matmul_gpt-5.6-sol-xhigh_hybrid_r4,matmul,gpt-5.6-sol-xhigh,hybrid,4,9,508.0,d4c6a9e4e6980c35378f7f32fe144adbf80c79c2,aaab3acd281cd323e1e8ef665dd78048292d6b412e8799c451c931155a776a8a,valid,high,none,false
matmul_gpt-5.6-sol-xhigh_hybrid_r5,matmul,gpt-5.6-sol-xhigh,hybrid,5,9,508.756,3489b4dbf2631aca1492b69e78d1f30d3feda64d,76bf680888442c499da1c135b22f56a0b5415ab7da6a88f2404971de494f9740,valid,high,none,false
matmul_gpt-5.6-sol-xhigh_mpi_r1,matmul,gpt-5.6-sol-xhigh,mpi,1,10,400.0,91da3d166a347715325a75367641458c34ecfe27,ec6e832e5213e56fcdefad3e2108b54cda70e9ff144c48fa6d712807a94d9ea2,valid,high,none,false
matmul_gpt-5.6-sol-xhigh_mpi_r2,matmul,gpt-5.6-sol-xhigh,mpi,2,8,1526.0,5968fcdfe4d6006f3106a8085b76e627c602d9f0,86d17d986c2623afd83bf143e91873c40c64b975700fd9a147d1f82be915890b,valid,high,none,false
matmul_gpt-5.6-sol-xhigh_mpi_r3,matmul,gpt-5.6-sol-xhigh,mpi,3,9,731.0,af388d56d592bbba9aed4bffc9685fe87a28682a,adc9c914cd9fdec4f06758cdf36a977ea279a57e2caa0163203579b6810ff83f,valid,high,none,false
matmul_gpt-5.6-sol-xhigh_mpi_r5,matmul,gpt-5.6-sol-xhigh,mpi,5,8,1707.0,b6c50dbc77bc7a84ee5eb4e2b1b0aec6af1bc899,91642acf368990b8ea1529bff5b8868c048b53906b2d1ad80bbe4b3709f537b1,valid,high,none,false
matmul_gpt-5.6-terra-low_hybrid_r1,matmul,gpt-5.6-terra-low,hybrid,1,9,515.0,1667d0587a9d67b1e60e79b4209bf1131e4ba8b2,8b044fea75c086f71d2c00361409a0d949dce924a4313a116df0d8731f90c145,valid,high,none,false
matmul_gpt-5.6-terra-low_hybrid_r2,matmul,gpt-5.6-terra-low,hybrid,2,9,573.749,1acbafc4c1beae4d3a5103a53664b2161c8146d7,306a6c08ad24a751ef932575712b6a3db4336381eec7fb8f757989f35734d627,valid,high,none,false
matmul_gpt-5.6-terra-low_hybrid_r3,matmul,gpt-5.6-terra-low,hybrid,3,9,568.976,9bfd7f9deae579f3588dd82e34c39ffd8171fe36,fac95337922714cb6a194e09d215fb12a1e6d3758989519b2551c440075b8705,valid,high,none,false
matmul_gpt-5.6-terra-low_hybrid_r4,matmul,gpt-5.6-terra-low,hybrid,4,7,1144.718,f03971b727fd95f7a5a61aec4f9d666a6b85f7cf,718aa97f9c7dbe7f48ad2fb05dc2e77afe94458770b916e2e9f2d105c697d837,valid,high,none,false
matmul_gpt-5.6-terra-low_hybrid_r5,matmul,gpt-5.6-terra-low,hybrid,5,9,615.0,5ad4ecb7b22b191b27da3b05345215ccebff1750,266f582a0d6d805992291a00f911d50bf4c3f8cdc97a9b7abcefac10aec339b4,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
matmul_gpt-5.6-terra-low_mpi_r1,matmul,gpt-5.6-terra-low,mpi,1,7,6154.0,e93f69384a8b31c0f9041f4b5c461888ed8b3932,01dc3ae388f78e4e2efbce98aa88c8131bc5f065f53e51f1e8d6ac359900edc3,valid,high,none,false
matmul_gpt-5.6-terra-low_mpi_r2,matmul,gpt-5.6-terra-low,mpi,2,7,6125.318,e1bf34c7199bd2e4bcac74281daa2df3c1d14ff8,542a8f296a8db62100feefccc224b93e280362c85b4197c9c31e6da95b1ed937,valid,high,none,false
matmul_gpt-5.6-terra-low_mpi_r3,matmul,gpt-5.6-terra-low,mpi,3,7,6078.285,b284ab2d12c7687a19f74b956d2f28ded1136428,9d213f6c6d645b3f9b36360fcd993106aadb7f1f625774f93fb7bfe4409acc61,valid,high,none,false
matmul_gpt-5.6-terra-low_mpi_r4,matmul,gpt-5.6-terra-low,mpi,4,7,6137.0,cb5d19ce259a83caa8ffc10df451e7acbc6bfd4f,8d8ab7165260e6a7d14f2c881499d075d6f4bbd3828844312b94bb4c5337aaed,valid,high,none,false
matmul_gpt-5.6-terra-low_mpi_r5,matmul,gpt-5.6-terra-low,mpi,5,7,6166.0,2417352e9175d24d5c7a8912049c8b2f2a731ed8,2a7ab71d21fdbb368ebec03f7a8545eb7573990ee4993b20cf0ba16a9b73d7dc,valid,high,none,false
matmul_gpt-5.6-terra-medium_hybrid_r1,matmul,gpt-5.6-terra-medium,hybrid,1,8,735.0,48cd95167ba494036ae0b27bb348ec549b22040e,9d490060b5daae8ecbe5e0f1a5bf7de1972064e397f06c005f2d20bf5da2687c,valid,high,none,false
matmul_gpt-5.6-terra-medium_hybrid_r2,matmul,gpt-5.6-terra-medium,hybrid,2,9,558.0,c0c970abf5cdf0c898a8ced00f7d300c785c3470,cd5316feb52d8dc172cee8752ce94843b6fe04a27a5183fad0787963427dd647,valid,high,none,false
matmul_gpt-5.6-terra-medium_hybrid_r3,matmul,gpt-5.6-terra-medium,hybrid,3,9,492.634,9ce5350bd3a6d31052c647f9aa752ffb7c443b48,0e4a9f487d924af1931fcc835f54b4c804a30b09ccf7a433e24ba164386f9642,valid,high,none,false
matmul_gpt-5.6-terra-medium_hybrid_r4,matmul,gpt-5.6-terra-medium,hybrid,4,9,567.0,94dd3dc06b8d9ff6ee3489a5c947786222d33c92,4d5ed7fde9c2fd3ad294b504a01394e163bd18f5b78850c5e3026e3d3064d3da,valid,high,none,false
matmul_gpt-5.6-terra-medium_hybrid_r5,matmul,gpt-5.6-terra-medium,hybrid,5,9,514.594,1a59b822dcc0b81dfdf88f7a2b527c2aa014ff30,aee095f2865e0911bee4e91ade169ae4551a2ab143b5351b07070e73817c7f98,valid,high,none,false
matmul_gpt-5.6-terra-medium_mpi_r1,matmul,gpt-5.6-terra-medium,mpi,1,9,779.0,819df3f897ece91bc78233d5e42a1066d068a619,7f3583134fb371f4e978a53d0406913f72c4290f7a67e099665f81cd93860de6,valid,high,none,false
matmul_gpt-5.6-terra-medium_mpi_r2,matmul,gpt-5.6-terra-medium,mpi,2,9,743.0,01b3d71a303242a6bba4518f9b8d5be1996ee830,a3df2fc52eb7273209ab6d19ae329fee907e16095148562705467b60567b528f,valid,high,none,false
matmul_gpt-5.6-terra-medium_mpi_r3,matmul,gpt-5.6-terra-medium,mpi,3,7,6126.0,1983e6a1c050d1982d71882defe8763908076775,84ad4e2330378d4c22545711af115cc697b45c69df6f94c7f0f48d8621b98905,valid,high,none,false
matmul_gpt-5.6-terra-medium_mpi_r4,matmul,gpt-5.6-terra-medium,mpi,4,7,6168.0,f5bbfa8a07922cd5595ad6032363ed9671c3bc6f,1c63f9a78e9b4a3f43dfa759c4742c539ca660faa834c6064fe5ea23d60891b6,valid,high,none,false
matmul_gpt-5.6-terra-medium_mpi_r5,matmul,gpt-5.6-terra-medium,mpi,5,7,6180.364,8e581862a96e2ab7525c37cb9e0579ca77875892,f1e81e0114da697140bbd81b08ebfe0c0d594b2cf3fa270afb298aabef5f4b08,valid,high,none,false
matmul_gpt-5.6-terra-xhigh_hybrid_r1,matmul,gpt-5.6-terra-xhigh,hybrid,1,9,574.992,1a83ea41f5ffe3781ca362b01d46bb15212aec2d,bbfa2b24e471640dd512ce27786041e720fcfac0503ab803d3a25cded94eff0a,valid,high,none,false
matmul_gpt-5.6-terra-xhigh_hybrid_r2,matmul,gpt-5.6-terra-xhigh,hybrid,2,9,505.0,fa1f9e66ed1b639bc4f6ab2c9f16d6ec690ae605,75de3f0cad2e223fdda386843a7acd913b27cf7323c00ab4e895c75f007adb2c,valid,high,none,false
matmul_gpt-5.6-terra-xhigh_hybrid_r3,matmul,gpt-5.6-terra-xhigh,hybrid,3,9,572.29,28ebba2852dfcb39aa502cf4c309c8c31d889390,8ddaa97ab5789140219ffa0751e679424418b661cee5068e49aa811b2339bdf4,valid,high,none,false
matmul_gpt-5.6-terra-xhigh_hybrid_r4,matmul,gpt-5.6-terra-xhigh,hybrid,4,9,508.81,f475573c8db1c6b120418e2a0f834fa45d7ec579,47cdb956426f74ad58a265d291565884a5bf134753192d10b6586e8a7c23c444,valid,high,none,false
matmul_gpt-5.6-terra-xhigh_hybrid_r5,matmul,gpt-5.6-terra-xhigh,hybrid,5,9,508.0,62937d48745011dec84357888867bbf834914a59,db17a9616293ec763bebacfdfd1df67bbcd3a6e34d6c0dd1d1f9b78adae47f25,valid,high,none,false
matmul_gpt-5.6-terra-xhigh_mpi_r1,matmul,gpt-5.6-terra-xhigh,mpi,1,9,735.08,2525437faf157082a513be209a2303c21afb791a,bc3bb63f754348f8970f3e224829d81352062591b7984e5a88ec7a141cafb6c4,valid,high,none,false
matmul_gpt-5.6-terra-xhigh_mpi_r2,matmul,gpt-5.6-terra-xhigh,mpi,2,8,2002.0,e0f990ad7fbfe770013b8456499d16c43cf528e4,cccdcb39d9692c41dc7edbbc607584b0944f470efe507c66327b6584a2f11431,valid,high,none,false
matmul_gpt-5.6-terra-xhigh_mpi_r3,matmul,gpt-5.6-terra-xhigh,mpi,3,9,795.0,bb146f7712aa85e8d1922951fef08db9e018eeb6,19a289cf8307184ec45d565341722eaa2297f74886366ab1c422bfebdade8d57,valid,high,none,false
matmul_gpt-5.6-terra-xhigh_mpi_r4,matmul,gpt-5.6-terra-xhigh,mpi,4,9,615.0,ec1f9f1da5c6027fa428dfeb5d79336c53c36d5d,e860bc45271f44e08afc4b54490c17616984dd696abe3aa4aaa1330810aae158,valid,high,none,false
matmul_gpt-5.6-terra-xhigh_mpi_r5,matmul,gpt-5.6-terra-xhigh,mpi,5,9,951.0,953898d29d17e8760b69aed1a9597cf80055f28f,f4a46efc1f09a0f848e063a45edae4bd402c7577c431785d4f89ce6af28b19ec,valid,high,none,false
matmul_qwen-3.6-27B-udq4-pi-t_hybrid_r1,matmul,qwen-3.6-27B-udq4-pi-t,hybrid,1,6,1925.0,f2a3cd612f5b0d3714871b9411a61f8b6535a60e,4c3f64167c56a01e23f4a01371863b7235f3139889be6ada785972d79440206f,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
matmul_qwen-3.6-27B-udq4-pi-t_mpi_r1,matmul,qwen-3.6-27B-udq4-pi-t,mpi,1,6,24893.0,0e5e059271baf67e2c09da72afdbbe8f16d477d5,3f376d6df44ac09e952c9c5473ea1fa68e7e09676ca57ec3f0ba7e08614fb9ef,invalid,high,missing_rank_aggregation;rank_local_timing,true
matmul_qwen-3.6-27B-udq4-pi-t_mpi_r2,matmul,qwen-3.6-27B-udq4-pi-t,mpi,2,7,5338.0,4c85045b47c9369580d3ee253d05b896612218fc,dcb6d0771e2efc3fefcd2dcd2c446c1403caf38650ac7d739f0f9f8cae645620,invalid,high,missing_rank_aggregation;rank_local_timing,true
matmul_qwen-3.6-27B-udq4-pi-t_mpi_r4,matmul,qwen-3.6-27B-udq4-pi-t,mpi,4,7,6676.0,c3f04fc5100aa0a8c2421228da3bc1fc6d96c843,66579982ad3f4314549efebfff3a5be90686e97c18d273d670459fb6f8d0788a,valid,high,none,false
matmul_qwen-3.6-27B-udq4_hybrid_r2,matmul,qwen-3.6-27B-udq4,hybrid,2,9,511.0,5e5ddf6a836a0847fa3bce3957d3e23e5205d1ba,72e11e222498ae0a4b100168ea4911d1ef3b9a7f93b264be8339daed0479f3bb,invalid,high,missing_rank_aggregation;rank_local_timing,true
matmul_qwen-3.6-27B-udq4_hybrid_r3,matmul,qwen-3.6-27B-udq4,hybrid,3,9,470.0,c5e4b99fc8b48ae87f5fae6d655329f8d9b2e8d6,eddbc23ed738871334415d4fafca91b634f8e10ccc11f234dfb366fb5cf3f89d,invalid,high,missing_rank_aggregation;rank_local_timing,true
matmul_qwen-3.6-27B-udq4_hybrid_r5,matmul,qwen-3.6-27B-udq4,hybrid,5,9,644.0,2d212da3d044ff2030f85cafc2157005d4809692,3afb0574aa2c5ed3678f8e71a3f8fbca8f7daeed731fabc8b2e1abe0344875ed,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
matmul_qwen-3.6-27B-udq4_mpi_r1,matmul,qwen-3.6-27B-udq4,mpi,1,7,11888.0,d00667e4c10942025db316f8f1c352e2466a2198,12ab6f6bba9e08c5926f90b27daec7a14151c647fb678816693206e04b999645,invalid,high,missing_rank_aggregation;rank_local_timing,true
matmul_qwen-3.6-27B-udq4_mpi_r2,matmul,qwen-3.6-27B-udq4,mpi,2,6,41122.0,3b81ff038103f0a7fa641a0e4e91207fb8375a00,a9f06ea445a39be23caff52f40b951264d6e196ed6190576a7e4777b0039ddc2,invalid,high,missing_rank_aggregation;rank_local_timing,true
matmul_qwen-3.6-27B-udq4_mpi_r3,matmul,qwen-3.6-27B-udq4,mpi,3,6,38452.0,0ff5d2bb980c217932b0eec3632a30c501fef293,21dfa1b22b9accb598a37bd46cc816bd80b6bec057d84bc93f89c8cec265cb20,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
matmul_qwen-3.6-27B-udq4_mpi_r4,matmul,qwen-3.6-27B-udq4,mpi,4,9,701.0,cd26c19bded461f9ff5294113ce4c029de487ca3,578bb6d7b2aedc6cec214698aa96788b53e116bc2a13eb43d712341f8c0d7aed,invalid,high,missing_rank_aggregation;rank_local_timing;missing_stop_synchronization,true
matmul_qwen-3.6-27B-udq4_mpi_r5,matmul,qwen-3.6-27B-udq4,mpi,5,7,5545.0,e117ffa32462e70a6a6a93e59b1b35190161dd76,a1b3dc7a5287d2b27403378d2efa8e7799f69e8ecc1ae8a443da23fb9c3baea8,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
matmul_qwen3.7-plus_hybrid_r1,matmul,qwen3.7-plus,hybrid,1,7,1263.0,dce188cdfbe7712d7020cbfd2d74ddad0acb7d33,429d9c5179ad5075390b4c6e7874643c7ec39d32e0b5ac29bd536201a619d499,invalid,high,missing_rank_aggregation;rank_local_timing,true
matmul_qwen3.7-plus_hybrid_r2,matmul,qwen3.7-plus,hybrid,2,9,506.0,68f2f3dc13baa2a12e1874013521544a37391eb5,cb5b161ac3d071b5f0aca4f20c9512da18f1543a688f661e8c3bbc7770ac538c,valid,high,none,false
matmul_qwen3.7-plus_hybrid_r3,matmul,qwen3.7-plus,hybrid,3,9,532.0,b31e4e1f84756bd6a834309d70e2223493ae565b,530b70f64f4634582b85dc66ba21126921652820a905717b39807a56de6ccda0,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
matmul_qwen3.7-plus_hybrid_r4,matmul,qwen3.7-plus,hybrid,4,9,573.0,175af98dccb8ede1a2cd1779f97db730e506a04d,21b577b0886a673d7f33d8dfe003300f95fb48c6b6f4e06f69e1fe7130b7b338,valid,high,none,false
matmul_qwen3.7-plus_hybrid_r5,matmul,qwen3.7-plus,hybrid,5,6,2159.0,2f51f51578084e8f0103dbf4eb708e99a4c20a6c,55e9bb187fa894c71ab18bb9bd8b2c9fac57a5cd7a693e831eab165c56661a3e,valid,high,none,false
matmul_qwen3.7-plus_mpi_r1,matmul,qwen3.7-plus,mpi,1,9,594.0,695f1afb916d1a3fb8ce7faebeab34cc35d59bcb,a6dd7c6e664ff2db85ed05deab4f4497b2e124b039d6467f42facc31870d6887,invalid,high,missing_rank_aggregation;rank_local_timing,true
matmul_qwen3.7-plus_mpi_r2,matmul,qwen3.7-plus,mpi,2,7,6145.0,9bf2164efbcfbfc984a53320f8fcfe424ef09ee7,8ad965968feded5a40a75f0d08e6b78a653ae7392c32a9d75f1c683c2a21723c,valid,high,none,false
matmul_qwen3.7-plus_mpi_r3,matmul,qwen3.7-plus,mpi,3,7,6170.0,83ee891fca6b60a89d2c2489dd1fc4c2a7eb7037,a6a3289a404f325bcfce6649c663ff919d8f5e8222de1fdbce9f0d547bef8108,valid,high,none,false
matmul_qwen3.7-plus_mpi_r4,matmul,qwen3.7-plus,mpi,4,7,6118.0,9a13f3201e2b5a00e80dd149999d87576c904e48,ea0a7196fdee9255d12f6d5944b7426ceeeb98ede0afe653d5f5874c24ec4f07,valid,high,none,false
matmul_qwen3.7-plus_mpi_r5,matmul,qwen3.7-plus,mpi,5,6,38347.0,ecb0b66ddd8622ed757bc04d7050de69a1cb59a7,d09fd88ecb9d5e095435d6395f9dba60e8ff22a8089ab32e05d0dafc8b9dc0c1,valid,high,none,false
